Date,DateIndex,FilePath,ML,RaDiUS,Mixed,RD
00000194,193,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000194.soc,1.8888888888888875,1.73407229841906,1.8189523860064185,2.502222222222214
00000195,194,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000195.soc,1.9999999999999984,1.897279836251287,1.9169338833051603,2.421911421911423
00000196,195,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000196.soc,2.0555555555555536,1.9288072064066437,1.9587532703531734,2.3893653516295035
00000197,196,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000197.soc,2.055555555555554,1.9787801263451377,1.9710541224406122,2.3844339622641475
00000198,197,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000198.soc,2.111111111111109,1.9559501931786576,2.0042356058523687,2.3738207547169794
00000199,198,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000199.soc,2.189189189189189,1.9654906718487575,2.0621154201798144,2.369312169312164
00000200,199,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000200.soc,1.9729729729729724,1.819637784627794,1.8940717106085938,2.442758620689658
00000201,200,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000201.soc,2.22222222222222,1.9482229681571537,2.0733512766994053,2.318396226415094
00000202,201,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000202.soc,2.3142857142857123,1.9641768340749348,2.1438856172192615,2.2887364208118863
00000203,202,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000203.soc,2.5294117647058796,2.0171013224597263,2.3000642959701234,2.1920088790233097
00000204,203,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000204.soc,2.243243243243242,1.9919370718315361,2.130740296712908,2.2245891661594652
00000205,204,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000205.soc,2.1666666666666656,1.9883172457496112,2.0832471410237337,2.274213836477995
00000206,205,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000206.soc,2.3142857142857127,1.9906644037121206,2.1694092443008577,2.232311320754714
00000207,206,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000207.soc,2.272727272727271,1.9841861106006558,2.14242741523652,2.2615384615384566
00000208,207,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000208.soc,2.294117647058822,2.0007312506041157,2.161629771270071,2.233333333333328
00000209,208,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000209.soc,1.8999999999999995,1.9293746276054908,1.9012231717190367,2.3428757319453473
00000210,209,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000210.soc,1.878048780487806,1.898624988588506,1.8746466782341755,2.376010781671163
00000211,210,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000211.soc,1.878048780487806,1.8790591361581424,1.863388408184972,2.392033542976943
00000212,211,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000212.soc,1.878048780487806,1.8981168467425622,1.8638074997312752,2.392033542976942
00000213,212,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000213.soc,1.947368421052632,1.8765266157664227,1.9156544691530184,2.3692722371967734
00000214,213,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000214.soc,1.8717948717948711,1.8458730723669212,1.8523952229587615,2.4262890341321643
00000215,214,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000215.soc,1.9714285714285706,1.8672221348112623,1.9168986027636725,2.3975694444444517
00000216,215,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000216.soc,1.78048780487805,1.8326281850786692,1.7832629786159966,2.4570135746606274
00000217,216,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000217.soc,1.8095238095238086,1.881454119696124,1.8129118358610732,2.442348008385743
00000218,217,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000218.soc,1.8095238095238089,1.9267172822531726,1.8073795153302605,2.446037735849057
00000219,218,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000219.soc,1.809523809523809,1.8351485642719771,1.7808081623207193,2.468531468531466
00000220,219,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000220.soc,1.8095238095238093,1.821206396866993,1.7804343758860626,2.473338802296967
00000221,220,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000221.soc,1.8499999999999994,1.835293701516033,1.8059858955720727,2.452847805788976
00000222,221,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000222.soc,1.8421052631578951,1.8241944964986105,1.8060583987433687,2.4682539682539666
00000223,222,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000223.soc,1.7272727272727262,1.8569613662537114,1.7101235059081161,2.496470588235289
00000224,223,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000224.soc,1.7727272727272714,1.8725840696801814,1.7558298146490632,2.5157715260016946
00000225,224,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000225.soc,1.7391304347826095,1.81547953641552,1.728864610699889,2.524528301886797
00000226,225,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000226.soc,1.755555555555555,1.8237176588804447,1.7402765990775557,2.517628205128218
00000227,226,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000227.soc,2.677419354838708,2.027268944691399,2.3863646767200124,2.244065733414492
00000228,227,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000228.soc,2.023255813953488,2.013700165941441,1.9638397890986723,2.392592592592589
00000229,228,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000229.soc,2.179487179487179,2.041739594946296,2.0675699897309254,2.3046153846153863
00000230,229,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000230.soc,2.2499999999999996,2.0684532227768835,2.1015807599351537,2.2834757834757795
00000231,230,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000231.soc,2.1904761904761902,2.0423747803499626,2.0572322269167667,2.317307692307692
00000232,231,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000232.soc,2.181818181818181,2.0765126410027137,2.0568353147602325,2.3428757319453477
00000233,232,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000233.soc,2.1904761904761902,2.0345027259237556,2.063573945153366,2.3296703296703276
00000234,233,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000234.soc,2.61290322580645,1.9761288125896137,2.3278366181716788,2.169811320754721
00000235,234,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000235.soc,2.1999999999999984,1.958155140137352,2.091732625645748,2.284651791751183
00000236,235,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000236.soc,2.375,1.943260711104076,2.1817220480068147,2.2093726379440617
00000237,236,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000237.soc,2.677419354838708,1.8915597972025104,2.3206802931261583,2.2367788461538414
00000238,237,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000238.soc,2.625,1.885025077099402,2.2786807087005108,2.2465408805031597
00000239,238,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000239.soc,2.5,1.8747023788048114,2.2176271477852922,2.292582417582415
00000240,239,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000240.soc,2.4838709677419346,1.8848396961072644,2.2157009393493388,2.309523809523805
00000241,240,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000241.soc,2.61290322580645,1.8872283678469952,2.2852018681219954,2.2717948717948664
00000242,241,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000242.soc,2.655172413793103,1.9284671040542796,2.3268921704740655,2.2800000000000002
00000243,242,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000243.soc,2.6000000000000014,1.8941899779628393,2.2811589475593004,2.300645161290328
00000244,243,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000244.soc,2.548387096774192,1.879485705592478,2.2462190672981275,2.3503030303030235
00000245,244,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000245.soc,2.4545454545454533,1.8739346113857231,2.1923523256216075,2.383484162895921
00000246,245,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000246.soc,2.5,1.873987258303993,2.219751100378061,2.344362745098048
00000247,246,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000247.soc,2.4545454545454533,1.8687299313642374,2.1900019882898873,2.3521634615384626
00000248,247,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000248.soc,2.5757575757575744,1.900214026097946,2.2733350788513658,2.3611232996928604
00000249,248,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000249.soc,2.263157894736843,1.899054986980151,2.1001589133239214,2.248710010319924
00000250,249,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000250.soc,2.6666666666666683,1.9698686846232023,2.35189669316579,2.3057142857142767
00000251,250,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000251.soc,2.5,1.998835483372534,2.2756422593989116,2.3256606990622366
00000252,251,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000252.soc,2.4545454545454533,2.0267622635948594,2.2613664695889066,2.2995090016366535
00000253,252,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000253.soc,2.4545454545454533,2.0218156777150647,2.255870665466088,2.2725752508361308
00000254,253,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000254.soc,2.136363636363636,2.051502261669084,2.0983735040635763,2.1889483065953628
00000255,254,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000255.soc,2.1304347826086967,2.0200687574099647,2.0810269110791255,2.2469237079573476
00000256,255,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000256.soc,2.069767441860465,1.992644249005074,2.0349279819352235,2.241481481481478
00000257,256,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000257.soc,2.0476190476190466,2.030597384971859,2.0287951488071987,2.1883333333333317
00000258,257,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000258.soc,2.170731707317074,2.0013969232767,2.089883032325857,2.28372093023256
00000259,258,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000259.soc,2.6666666666666683,1.995459772823097,2.365473707450346,2.22663018695851
00000260,259,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000260.soc,2.3750000000000004,2.021058285521452,2.2151111556601486,2.2240000000000024
00000261,260,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000261.soc,2.19047619047619,1.9926448364401113,2.099689788208727,2.2339869281045694
00000262,261,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000262.soc,2.2750000000000017,2.048325348422447,2.173523915815694,2.1250000000000053
00000263,262,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000263.soc,2.344086021505375,2.0383696983614494,2.194828202975667,2.1212903225806463
00000264,263,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000264.soc,2.264516129032257,2.09098286259388,2.186829999457007,2.1283739302172484
00000265,264,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000265.soc,2.1515151515151505,2.0176213131007255,2.063636309738001,2.2413793103448314
00000266,265,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000266.soc,2.15151515151515,2.004362181174957,2.0546930889831407,2.2685714285714296
00000267,266,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000267.soc,2.117647058823527,2.01819948994373,2.0249022154554277,2.2873563218390838
00000268,267,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000268.soc,2.117647058823527,2.0394708269857724,2.0194881389390322,2.2689075630252065
00000269,268,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000269.soc,1.8800000000000012,2.072397297117006,1.8821971768673367,2.386153846153844
00000270,269,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000270.soc,1.999999999999998,2.05558956724693,1.937588320201411,2.3185185185185135
00000271,270,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000271.soc,2.1333333333333346,2.085564535526702,2.009333512140705,2.2817391304347803
00000272,271,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000272.soc,1.999999999999998,2.0561480609578506,1.938440368667021,2.3185185185185135
00000273,272,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000273.soc,1.9565217391304361,2.115115549902291,1.9352637254735308,2.3616326530612284
00000274,273,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000274.soc,1.9411764705882335,2.0673518064381193,1.935964346594398,2.3466666666666605
00000275,274,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000275.soc,1.9333333333333327,2.0719689747823025,1.920846028816284,2.381666666666665
00000276,275,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000276.soc,1.7999999999999994,1.9732314318436828,1.7972724267595648,2.492424242424247
00000277,276,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000277.soc,1.7906976744186047,1.9708440740353093,1.798487430976556,2.480331262939954
00000278,277,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000278.soc,1.9696969696969684,2.075794082245857,1.912603475421975,2.3485086342229198
00000279,278,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000279.soc,1.9696969696969684,2.0735220878032217,1.907797554637016,2.34850863422292
00000280,279,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000280.soc,1.8085106382978715,2.0279415167982893,1.814716218344773,2.4747116237799482
00000281,280,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000281.soc,1.7692307692307683,1.8821434281051022,1.7316703320645006,2.4903381642512117
00000282,281,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000282.soc,2.0,2.032217236091688,1.907525613734838,2.357371794871796
00000283,282,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000283.soc,1.6956521739130448,1.8766143631905379,1.7009277175982964,2.5645833333333345
00000284,283,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000284.soc,2.066666666666668,2.077674348225262,1.9540032282723012,2.3442028985507215
00000285,284,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000285.soc,1.8260869565217404,2.0045929184419298,1.8400387390400181,2.444444444444447
00000286,285,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000286.soc,1.7906976744186047,2.0150434261334693,1.8036493558787432,2.4878306878306833
00000287,286,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000287.soc,1.9696969696969684,2.0237911314921435,1.903004915427623,2.359999999999995
00000288,287,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000288.soc,1.6666666666666659,1.8178859458907455,1.6640300265263595,2.585185185185184
00000289,288,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000289.soc,1.6190476190476184,1.7658946421544537,1.626938556599436,2.64973262032085
00000290,289,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000290.soc,1.9696969696969684,2.0585271267185847,1.917522844713925,2.3766666666666616
00000291,290,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000291.soc,1.9696969696969684,2.021211924042523,1.8894820382577364,2.3849999999999953
00000292,291,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000292.soc,1.9696969696969684,2.0468465635069553,1.9260219812880515,2.375000000000004
00000293,292,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000293.soc,1.6666666666666656,1.8504809278957546,1.6431168359686625,2.6279069767441885
00000294,293,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000294.soc,1.7647058823529398,1.9172017894493427,1.7415713577353236,2.494773519163767
00000295,294,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000295.soc,1.7222222222222212,1.8708834465451751,1.687894983951168,2.518272425249172
00000296,295,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000296.soc,1.9999999999999987,1.9511024478591747,1.8921049603488507,2.416666666666666
00000297,296,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000297.soc,1.9047619047619038,2.024498016280767,1.9049390925725465,2.382575757575768
00000298,297,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000298.soc,1.9411764705882335,2.0560954841636114,1.9005705911402337,2.369614512471647
00000299,298,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000299.soc,2.0731707317073185,2.0206369164901856,1.9732201649274728,2.3301812450748574
00000300,299,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000300.soc,1.9189189189189182,1.9014621984877174,1.87069503543698,2.3037190082644634
00000301,300,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000301.soc,2.0697674418604652,1.9704044586300302,1.9692537503398748,2.2859259259259237
00000302,301,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000302.soc,2.5862068965517233,1.9634906890769999,2.3047970515147913,2.274305555555562
00000303,302,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000303.soc,2.0555555555555545,1.9396648372550338,1.9705073295850404,2.247035573122529
00000304,303,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000304.soc,1.829268292682928,1.9573906345620258,1.8148030971586406,2.4066666666666663
00000305,304,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000305.soc,2.212121212121211,1.9976841893570763,2.0336628642672543,2.3086680761099316
00000306,305,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000306.soc,2.1515151515151505,2.0202559438556857,2.017802651840229,2.27293844367015
00000307,306,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000307.soc,2.555555555555555,1.9940169225730737,2.3016889746465106,2.301863354037265
00000308,307,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000308.soc,2.11111111111111,2.01073867141231,1.9731000413116346,2.287878787878791
00000309,308,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000309.soc,2.25,2.0600484274332764,2.031076451636246,2.2756097560975586
00000310,309,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000310.soc,2.749999999999999,2.0613881920429495,2.4385465727890834,2.2752525252525273
00000311,310,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000311.soc,2.357142857142857,1.9434853820242903,2.1701320217207867,2.3820816864295136
00000312,311,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000312.soc,2.259259259259259,1.8997051961987292,2.098296672053254,2.411387329591015
00000313,312,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000313.soc,2.3076923076923075,1.9160419398138482,2.130465999228946,2.408163265306122
00000314,313,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000314.soc,2.407407407407407,2.0089960399424105,2.098245570989436,2.233918128654974
00000315,314,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000315.soc,2.5384615384615374,1.9297509590732402,2.2659583469136573,2.331746031746027
00000316,315,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000316.soc,1.9677419354838697,1.810318659386383,1.8965722839033419,2.489130434782608
00000317,316,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000317.soc,2.125,1.9838362133390817,1.9526243768502918,2.3530166880616163
00000318,317,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000318.soc,1.8484848484848473,1.9761660038115645,1.7831426690096035,2.454887218045112
00000319,318,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000319.soc,2.0000000000000013,2.0014980353863634,1.8996801932938563,2.3684210526315783
00000320,319,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000320.soc,2.117647058823528,1.9492782204307644,1.9779121459690496,2.294784580498865
00000321,320,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000321.soc,2.739130434782609,2.184188425809784,2.488012775442082,2.3126293995859193
00000322,321,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000322.soc,2.5000000000000004,2.1234714175188665,2.3314383815405018,2.255813953488368
00000323,322,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000323.soc,2.769230769230769,2.147901335501687,2.491078459369552,2.288052373158755
00000324,323,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000324.soc,2.1333333333333346,2.049913383220095,1.9985374433299112,2.262541806020072
00000325,324,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000325.soc,2.2413793103448283,2.0883764314255497,2.0792615250203244,2.208547008547005
00000326,325,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000326.soc,1.8499999999999988,1.956482074368092,1.8513922253644821,2.3878787878787855
00000327,326,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000327.soc,2.5238095238095237,1.9647124321396374,2.2641332641337235,2.1916461916461922
00000328,327,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000328.soc,1.7878787878787872,1.932035369395289,1.7928260286962783,2.4022556390977443
00000329,328,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000329.soc,2.1034482758620694,2.0529417020627427,1.9837072407580618,2.275720164609051
